DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2023-07-01 00:51:00,20,19,93,S,13,0,1017.61,0,Fair
2023-07-01 01:51:00,19,17,87,SSW,11,0,1017.61,0,Fair
2023-07-01 02:51:00,19,16,81,S,8,0,1017.27,0,Fair
2023-07-01 03:51:00,19,17,87,SSW,8,0,1017.27,0,Fair
2023-07-01 04:51:00,19,17,90,SW,5,0,1017.27,0,Fair
2023-07-01 05:51:00,19,17,90,SW,8,0,1017.61,0,Fair
2023-07-01 06:51:00,21,18,87,S,5,0,1017.95,0,Partly Cloudy
2023-07-01 07:51:00,22,18,76,SSE,10,0,1017.95,0,Partly Cloudy
2023-07-01 08:51:00,23,18,73,SSW,11,0,1018.63,0,Partly Cloudy
2023-07-01 09:51:00,24,18,69,SSW,13,0,1018.29,0,Mostly Cloudy
2023-07-01 10:51:00,24,18,69,S,14,0,1018.63,0,Mostly Cloudy
2023-07-01 11:51:00,26,18,64,S,14,0,1018.29,0,Mostly Cloudy
2023-07-01 12:51:00,25,19,69,SSE,23,0,1017.95,0,Mostly Cloudy
2023-07-01 13:51:00,26,18,62,S,23,0,1017.95,0,Mostly Cloudy
2023-07-01 14:51:00,26,17,60,S,23,0,1016.93,0,Mostly Cloudy
2023-07-01 15:51:00,25,17,62,S,21,0,1016.59,0,Mostly Cloudy
2023-07-01 16:51:00,25,18,64,SSE,19,0,1016.26,0,Mostly Cloudy
2023-07-01 17:51:00,24,18,67,S,16,0,1015.58,0,Mostly Cloudy
2023-07-01 18:51:00,23,18,76,S,16,0,1015.24,0,Mostly Cloudy
2023-07-01 19:51:00,22,19,81,SSE,16,0,1015.58,0,Mostly Cloudy
2023-07-01 20:51:00,22,18,81,SSE,14,0,1015.24,0,Mostly Cloudy
2023-07-01 21:51:00,22,19,87,SSE,14,0,1015.24,0,Cloudy
2023-07-01 22:51:00,22,19,87,S,13,0,1014.9,0,Cloudy
2023-07-01 23:51:00,22,20,90,SSE,14,0,1014.56,0,Cloudy
2023-07-02 00:06:00,22,20,90,SSE,10,0,1014.56,0,Cloudy
2023-07-02 00:51:00,22,21,93,SSE,11,0,1014.56,0,Cloudy
2023-07-02 01:51:00,22,21,93,SSE,10,0,1014.22,0,Cloudy
2023-07-02 02:43:00,22,21,93,SE,13,0,1013.55,0,Cloudy
2023-07-02 02:51:00,22,21,93,SE,11,0,1013.21,0,Cloudy
2023-07-02 03:51:00,22,21,96,SE,16,0,1012.53,3,Cloudy
2023-07-02 04:17:00,21,20,93,ESE,10,0,1012.19,0,Rain
2023-07-02 04:51:00,21,20,96,ESE,8,0,1012.53,0,Cloudy
2023-07-02 05:51:00,22,22,100,SE,13,0,1012.19,0,Cloudy
2023-07-02 06:51:00,22,21,93,SSE,10,0,1012.53,0,Cloudy
2023-07-02 07:02:00,22,21,96,SSE,10,0,1012.53,0,Cloudy
2023-07-02 07:51:00,22,21,93,S,19,0,1012.19,0,Cloudy
2023-07-02 08:51:00,23,22,91,S,23,0,1011.85,0,Mostly Cloudy
2023-07-02 09:18:00,24,21,84,S,26,0,1011.85,0,Mostly Cloudy
2023-07-02 09:51:00,24,21,82,S,26,0,1011.85,0,Mostly Cloudy
2023-07-02 10:51:00,24,21,84,SSW,14,0,1011.85,0,Haze
2023-07-02 11:51:00,27,22,72,SW,14,0,1011.85,0,Mostly Cloudy
2023-07-02 12:34:00,28,22,71,SSW,16,0,1011.85,0,Mostly Cloudy
2023-07-02 12:51:00,28,22,71,S,13,0,1011.51,0,Mostly Cloudy
2023-07-02 13:51:00,29,23,69,S,21,0,1011.18,0,Mostly Cloudy
2023-07-02 14:51:00,26,22,81,S,21,0,1010.5,0,Haze
2023-07-02 15:51:00,26,22,79,S,21,0,1010.16,0,Haze
2023-07-02 16:51:00,26,22,81,S,24,0,1009.82,0,Haze
2023-07-02 17:05:00,25,22,84,S,23,0,1009.82,0,Thunder
2023-07-02 17:17:00,24,23,94,SSW,19,0,1009.82,0,Heavy T-Storm
2023-07-02 17:42:00,24,23,96,S,16,0,1009.82,10,Thunder
2023-07-02 17:51:00,24,23,94,S,14,0,1010.16,10,Thunder
2023-07-02 18:26:00,25,23,88,S,5,0,1009.48,0,Mostly Cloudy
2023-07-02 18:51:00,25,23,88,SSE,11,0,1009.14,0,Mostly Cloudy
2023-07-02 19:51:00,24,22,90,S,19,0,1009.14,0,Mostly Cloudy
2023-07-02 20:51:00,23,22,96,S,23,34,1008.81,0,Mostly Cloudy
2023-07-02 21:51:00,23,22,96,S,16,0,1009.14,0,Cloudy
2023-07-02 22:51:00,23,22,96,S,13,0,1009.14,0,Cloudy
2023-07-02 23:51:00,23,22,96,S,10,0,1008.81,0,Mostly Cloudy
2023-07-03 00:51:00,24,22,87,WNW,8,0,1009.14,0,Light Rain
2023-07-03 01:51:00,23,22,93,SW,11,0,1009.48,0,Partly Cloudy
2023-07-03 02:51:00,23,22,91,SW,13,0,1009.14,0,Mostly Cloudy
2023-07-03 03:51:00,23,22,91,WSW,14,0,1009.14,0,Mostly Cloudy
2023-07-03 04:51:00,23,22,91,W,11,0,1009.48,0,Partly Cloudy
2023-07-03 05:51:00,24,21,84,WNW,13,0,1009.14,0,Partly Cloudy
2023-07-03 06:51:00,24,22,85,W,10,0,1009.48,0,Mostly Cloudy
2023-07-03 07:51:00,26,21,74,NW,8,0,1010.16,0,Mostly Cloudy
2023-07-03 08:51:00,25,22,82,S,10,0,1010.5,0,Mostly Cloudy
2023-07-03 09:51:00,27,22,72,S,14,0,1010.5,0,Partly Cloudy
2023-07-03 10:51:00,27,22,72,SW,16,0,1010.84,0,Mostly Cloudy
2023-07-03 11:51:00,28,22,69,S,16,0,1010.84,0,Mostly Cloudy
2023-07-03 12:51:00,30,22,61,SW,16,0,1010.16,0,Mostly Cloudy
2023-07-03 13:51:00,30,22,61,SSW,21,0,1010.16,0,Mostly Cloudy
2023-07-03 14:51:00,29,22,63,S,23,0,1010.16,0,Mostly Cloudy
2023-07-03 15:51:00,29,21,61,SSE,23,0,1009.82,0,Mostly Cloudy
2023-07-03 16:51:00,28,23,72,S,24,0,1009.48,0,Mostly Cloudy
2023-07-03 17:51:00,28,23,72,SSE,19,0,1008.81,0,Partly Cloudy
