DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2013-04-30 23:51:00,9,1,54,CALM,0,0,1027.09,0,Fair
2013-05-01 00:51:00,8,1,59,ENE,5,0,1027.09,0,Fair
2013-05-01 01:51:00,9,1,58,N,8,0,1027.43,0,Fair
2013-05-01 02:51:00,8,1,61,NNE,10,0,1027.09,0,Fair
2013-05-01 03:51:00,8,-1,56,N,8,0,1027.77,0,Fair
2013-05-01 04:51:00,7,-1,60,NNE,11,0,1028.11,0,Fair
2013-05-01 05:51:00,7,1,65,NE,10,0,1028.79,0,Fair
2013-05-01 06:51:00,8,3,68,NNE,11,0,1029.46,0,Fair
2013-05-01 07:51:00,11,1,50,NE,11,0,1030.14,0,Fair
2013-05-01 08:51:00,14,-3,30,ENE,16,0,1030.48,0,Fair
2013-05-01 09:51:00,16,-3,28,ENE,14,0,1030.82,0,Fair
2013-05-01 10:51:00,17,-4,24,NE,19,32,1030.82,0,Fair
2013-05-01 11:51:00,17,6,48,ESE,24,37,1030.48,0,Fair
2013-05-01 12:51:00,17,6,48,ESE,26,0,1030.48,0,Partly Cloudy
2013-05-01 13:51:00,16,7,54,ESE,24,0,1030.82,0,Fair
2013-05-01 14:51:00,16,6,53,SE,23,35,1030.48,0,Partly Cloudy
2013-05-01 15:51:00,16,6,52,ESE,21,0,1030.48,0,Partly Cloudy
2013-05-01 16:51:00,15,6,53,ESE,24,0,1030.48,0,Partly Cloudy
2013-05-01 17:51:00,14,6,59,ESE,23,0,1030.82,0,Partly Cloudy
2013-05-01 18:51:00,13,7,67,ESE,16,0,1031.49,0,Fair
2013-05-01 19:51:00,12,6,69,ESE,10,0,1031.49,0,Fair
2013-05-01 20:51:00,11,6,71,CALM,0,0,1031.83,0,Fair
2013-05-01 21:51:00,11,6,71,CALM,0,0,1032.17,0,Fair
2013-05-01 22:51:00,11,5,68,CALM,0,0,1032.17,0,Fair
2013-05-01 23:51:00,10,5,71,CALM,0,0,1032.17,0,Fair
2013-05-02 00:51:00,9,4,69,CALM,0,0,1031.49,0,Fair
2013-05-02 01:51:00,8,4,76,CALM,0,0,1030.82,0,Fair
2013-05-02 02:51:00,8,5,80,NE,5,0,1030.14,0,Fair
2013-05-02 03:51:00,8,4,79,NE,8,0,1030.14,0,Fair
2013-05-02 04:51:00,8,5,83,NE,8,0,1029.8,0,Fair
2013-05-02 05:51:00,8,5,83,NNE,5,0,1030.14,0,Fair
2013-05-02 06:51:00,9,7,86,CALM,0,0,1030.48,0,Fair
2013-05-02 07:51:00,12,7,69,ENE,8,0,1030.82,0,Fair
2013-05-02 08:51:00,14,6,58,NE,5,0,1031.16,0,Fair
2013-05-02 09:51:00,16,6,50,VAR,10,0,1031.16,0,Fair
2013-05-02 10:51:00,16,8,60,SSW,16,0,1031.49,0,Fair
2013-05-02 11:51:00,16,7,55,S,16,0,1031.16,0,Fair
2013-05-02 12:51:00,16,6,50,S,14,0,1030.48,0,Fair
2013-05-02 13:51:00,16,6,50,S,16,0,1030.48,0,Fair
2013-05-02 14:51:00,17,5,46,S,16,0,1029.8,0,Fair
2013-05-02 15:51:00,14,6,56,SSW,16,0,1029.46,0,Partly Cloudy
2013-05-02 16:51:00,15,4,49,S,14,0,1028.79,0,Partly Cloudy
2013-05-02 17:51:00,14,6,56,SSW,16,0,1028.11,0,Partly Cloudy
2013-05-02 18:51:00,13,6,60,S,11,0,1027.43,0,Fair
2013-05-02 19:51:00,12,5,64,SSW,10,0,1027.43,0,Partly Cloudy
2013-05-02 20:51:00,11,6,69,S,8,0,1027.77,0,Fair
2013-05-02 21:51:00,12,6,69,E,5,0,1027.77,0,Fair
2013-05-02 22:51:00,12,7,71,ENE,5,0,1028.11,0,Partly Cloudy
2013-05-02 23:51:00,11,6,74,ENE,10,0,1028.45,0,Partly Cloudy
2013-05-03 00:51:00,11,7,77,ENE,11,0,1028.79,0,Partly Cloudy
2013-05-03 01:51:00,12,7,74,E,19,0,1029.12,0,Partly Cloudy
2013-05-03 02:51:00,12,7,71,ENE,14,0,1029.46,0,Mostly Cloudy
2013-05-03 03:51:00,11,3,59,ENE,14,0,1029.8,0,Mostly Cloudy
2013-05-03 04:51:00,11,3,59,NE,11,0,1030.14,0,Mostly Cloudy
2013-05-03 05:51:00,11,2,54,NE,14,0,1030.48,0,Mostly Cloudy
2013-05-03 06:51:00,11,2,54,ENE,13,0,1030.82,0,Partly Cloudy
2013-05-03 07:51:00,12,2,50,ENE,14,0,1031.16,0,Partly Cloudy
2013-05-03 08:51:00,13,2,47,NE,23,0,1031.16,0,Partly Cloudy
2013-05-03 09:51:00,13,1,44,NE,21,26,1031.16,0,Partly Cloudy
2013-05-03 10:51:00,14,2,44,E,13,0,1031.16,0,Partly Cloudy
2013-05-03 11:51:00,16,1,38,E,11,0,1030.48,0,Partly Cloudy
2013-05-03 12:51:00,14,4,53,SSE,21,0,1030.14,0,Partly Cloudy
2013-05-03 13:51:00,14,4,53,SSE,19,0,1030.14,0,Partly Cloudy
2013-05-03 14:51:00,13,3,51,SSE,16,0,1029.8,0,Partly Cloudy
2013-05-03 15:51:00,14,5,55,SSE,19,0,1029.46,0,Fair
2013-05-03 16:51:00,12,6,64,ESE,19,0,1028.79,0,Fair
2013-05-03 17:51:00,12,6,64,SE,16,0,1028.79,0,Fair
2013-05-03 18:51:00,11,6,69,ESE,14,0,1028.45,0,Partly Cloudy
2013-05-03 19:51:00,10,6,74,SE,13,0,1028.79,0,Partly Cloudy
2013-05-03 20:51:00,9,6,77,SE,8,0,1029.12,0,Partly Cloudy
2013-05-03 21:51:00,9,6,80,SE,10,0,1029.12,0,Partly Cloudy
2013-05-03 22:51:00,9,6,80,E,5,0,1028.79,0,Partly Cloudy
2013-05-03 23:51:00,9,6,83,CALM,0,0,1028.45,0,Partly Cloudy
2013-05-04 00:51:00,9,6,80,CALM,0,0,1028.11,0,Partly Cloudy
2013-05-04 01:51:00,9,6,83,N,5,0,1027.43,0,Partly Cloudy
2013-05-04 02:51:00,9,6,83,CALM,0,0,1026.75,0,Partly Cloudy
2013-05-04 03:51:00,9,6,80,N,5,0,1026.08,0,Fair
2013-05-04 04:51:00,8,6,83,NNE,8,0,1025.74,0,Fair
2013-05-04 05:51:00,8,6,83,N,8,0,1025.74,0,Fair
2013-05-04 06:51:00,10,7,83,N,8,0,1026.08,0,Fair
2013-05-04 07:51:00,12,6,66,ENE,16,0,1026.08,0,Fair
2013-05-04 08:51:00,14,6,57,ENE,14,0,1026.41,0,Fair
2013-05-04 09:51:00,16,3,41,ENE,14,0,1026.08,0,Fair
2013-05-04 10:51:00,17,4,41,SSE,13,0,1026.08,0,Fair
2013-05-04 11:51:00,15,7,58,SSE,21,0,1026.08,0,Fair
2013-05-04 12:51:00,16,6,50,ESE,21,0,1025.74,0,Fair
2013-05-04 13:51:00,16,6,51,SE,23,0,1025.74,0,Fair
2013-05-04 14:51:00,14,4,53,SE,21,34,1025.74,0,Fair
2013-05-04 15:51:00,13,5,57,SE,24,0,1025.4,0,Fair
2013-05-04 16:51:00,12,5,62,SE,21,0,1025.06,0,Fair
2013-05-04 17:51:00,12,5,62,ESE,21,0,1025.06,0,Fair
