DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2017-08-01 00:51:00,22,19,81,SW,10,0,1016.59,0,Fair
2017-08-01 01:51:00,22,19,84,SSW,8,0,1016.26,0,Fair
2017-08-01 02:51:00,22,20,90,SSW,10,0,1016.26,0,Fair
2017-08-01 03:51:00,22,20,90,SSW,8,0,1016.26,0,Fair
2017-08-01 04:51:00,22,21,93,SW,5,0,1016.26,0,Fair
2017-08-01 05:51:00,21,20,93,N,5,0,1016.59,0,Fair
2017-08-01 06:51:00,23,19,81,N,11,0,1016.93,0,Fair
2017-08-01 07:51:00,26,19,68,N,10,0,1017.27,0,Fair
2017-08-01 08:51:00,27,18,58,NNE,19,0,1017.61,0,Fair
2017-08-01 09:51:00,29,18,53,NNE,14,0,1017.61,0,Fair
2017-08-01 10:51:00,30,18,49,VAR,8,0,1017.61,0,Fair
2017-08-01 11:51:00,30,18,48,S,8,0,1017.27,0,Fair
2017-08-01 12:51:00,30,19,53,S,23,0,1016.93,0,Fair
2017-08-01 13:51:00,30,19,51,S,19,0,1016.93,0,Fair
2017-08-01 14:51:00,31,18,45,S,19,0,1016.59,0,Fair
2017-08-01 15:51:00,30,19,51,SSE,14,0,1015.92,0,Fair
2017-08-01 16:51:00,29,18,51,S,19,0,1015.92,0,Fair
2017-08-01 17:51:00,28,22,69,S,21,0,1015.92,0,Fair
2017-08-01 18:51:00,27,20,65,S,21,0,1015.92,0,Partly Cloudy
2017-08-01 19:51:00,25,22,84,S,19,0,1016.59,0,Partly Cloudy
2017-08-01 20:51:00,24,21,82,SSW,11,0,1016.93,0,Partly Cloudy
2017-08-01 21:51:00,24,21,82,S,11,0,1017.27,0,Fair
2017-08-01 22:51:00,24,22,87,S,13,0,1017.27,0,Fair
2017-08-01 23:51:00,24,23,94,S,10,0,1017.27,0,Partly Cloudy
2017-08-02 00:51:00,23,23,100,S,8,0,1017.27,0,Mostly Cloudy
2017-08-02 01:51:00,23,23,97,SSE,5,0,1016.93,0,Cloudy
2017-08-02 02:51:00,23,22,91,S,10,0,1017.27,0,Mostly Cloudy
