DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2017-07-01 00:51:00,21,19,90,S,19,0,1014.9,0,Partly Cloudy
2017-07-01 01:51:00,21,19,93,S,16,0,1014.9,0,Cloudy
2017-07-01 02:51:00,20,19,96,SSE,11,0,1014.22,0,Partly Cloudy
2017-07-01 03:51:00,20,19,96,S,11,0,1014.22,0,Partly Cloudy
2017-07-01 04:51:00,20,19,96,S,11,0,1014.22,0,Cloudy
2017-07-01 05:51:00,20,20,100,SSE,8,0,1014.56,0,Cloudy
2017-07-01 06:51:00,21,20,96,SSE,8,0,1014.9,0,Cloudy
2017-07-01 07:51:00,22,20,90,S,13,0,1015.24,0,Cloudy
2017-07-01 08:17:00,22,21,91,S,13,0,1015.58,0,Cloudy
2017-07-01 08:51:00,22,21,93,S,19,0,1015.58,0,Cloudy
2017-07-01 09:51:00,22,21,91,S,23,0,1014.56,0,Cloudy
2017-07-01 10:51:00,24,22,87,S,23,0,1014.22,0,Mostly Cloudy
2017-07-01 11:51:00,25,22,82,S,23,0,1014.22,0,Mostly Cloudy
2017-07-01 12:51:00,23,21,87,S,24,0,1013.55,0,Mostly Cloudy
2017-07-01 13:51:00,24,22,85,S,34,0,1012.87,0,Mostly Cloudy / Windy
2017-07-01 14:51:00,23,21,87,S,39,0,1012.53,0,Mostly Cloudy / Windy
2017-07-01 15:04:00,22,21,91,S,32,45,1012.53,0,T-Storm
2017-07-01 15:16:00,22,21,96,S,27,0,1012.53,0,T-Storm
2017-07-01 15:21:00,21,21,100,SSW,27,40,1012.53,0,Heavy T-Storm
2017-07-01 15:28:00,21,21,100,S,27,40,1012.19,3,T-Storm
2017-07-01 15:38:00,21,21,100,S,35,0,1012.19,3,Heavy T-Storm / Windy
2017-07-01 15:51:00,22,22,100,S,24,0,1012.19,13,Heavy T-Storm
2017-07-01 15:58:00,21,21,100,S,26,0,1011.85,3,Light Rain
2017-07-01 16:05:00,21,21,100,S,27,39,1012.19,3,Mostly Cloudy
2017-07-01 16:51:00,23,22,93,S,34,42,1011.51,3,Mostly Cloudy / Windy
2017-07-01 17:51:00,23,21,87,S,32,0,1010.84,0,Mostly Cloudy
2017-07-01 18:51:00,22,21,96,S,39,50,1011.85,0,Mostly Cloudy / Windy
2017-07-01 19:22:00,21,21,100,SSW,29,47,1012.19,0,T-Storm
2017-07-01 19:37:00,21,21,100,S,21,0,1011.85,0,Light Rain
2017-07-01 19:51:00,21,21,100,SSW,16,0,1012.19,0,Light Rain
2017-07-01 20:51:00,21,21,97,W,8,0,1011.85,0,Mostly Cloudy
2017-07-01 21:51:00,21,20,96,S,16,0,1012.53,0,Mostly Cloudy
2017-07-01 22:51:00,22,22,97,SW,13,0,1013.21,0,Fair
