DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2012-02-01 00:51:00,7,2,68,SSW,16,0,1016.93,0,Fair
2012-02-01 01:51:00,6,0,65,SW,11,0,1016.26,0,Fair
2012-02-01 02:51:00,7,1,65,SSW,10,0,1016.26,0,Partly Cloudy
2012-02-01 03:51:00,7,2,71,SSW,13,0,1015.58,0,Cloudy
2012-02-01 04:51:00,8,2,63,SW,13,0,1014.9,0,Cloudy
2012-02-01 05:51:00,7,1,65,WSW,14,0,1014.22,0,Cloudy
2012-02-01 06:51:00,9,3,64,W,14,0,1013.89,0,Cloudy
2012-02-01 07:51:00,9,2,61,W,21,0,1014.56,0,Mostly Cloudy
2012-02-01 08:51:00,8,4,76,SW,21,0,1014.22,0,Cloudy
2012-02-01 09:51:00,9,4,74,WSW,13,0,1014.56,0,Mostly Cloudy
2012-02-01 10:51:00,9,4,71,WSW,16,0,1013.89,0,Mostly Cloudy
2012-02-01 11:51:00,12,5,64,WSW,24,0,1013.55,0,Mostly Cloudy
2012-02-01 12:51:00,13,4,55,WSW,21,0,1012.87,0,Mostly Cloudy
2012-02-01 13:51:00,17,4,44,W,23,0,1011.51,0,Partly Cloudy
2012-02-01 14:51:00,17,4,43,W,32,40,1011.51,0,Partly Cloudy
2012-02-01 15:51:00,17,5,45,W,27,39,1011.51,0,Partly Cloudy
2012-02-01 16:51:00,17,4,43,W,26,40,1011.85,0,Partly Cloudy
2012-02-01 17:51:00,16,3,42,W,26,40,1012.53,0,Partly Cloudy
2012-02-01 18:51:00,14,3,47,W,26,0,1013.21,0,Partly Cloudy
2012-02-01 19:51:00,14,3,47,W,19,0,1014.22,0,Partly Cloudy
2012-02-01 20:51:00,14,3,47,W,16,0,1014.56,0,Partly Cloudy
2012-02-01 21:51:00,13,2,49,W,14,0,1014.56,0,Mostly Cloudy
2012-02-01 22:51:00,11,2,54,W,14,0,1014.56,0,Mostly Cloudy
2012-02-01 23:51:00,9,3,66,W,13,0,1015.58,0,Mostly Cloudy
2012-02-02 00:51:00,11,2,54,N,21,0,1015.92,0,Mostly Cloudy
2012-02-02 01:51:00,9,0,54,NNW,21,0,1015.58,0,Mostly Cloudy
2012-02-02 02:51:00,8,-1,54,N,24,0,1015.92,0,Mostly Cloudy
