DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2023-01-01 01:51:00,9,9,100,WSW,16,0,1007.45,0,Fog
2023-01-01 02:51:00,8,8,100,WSW,14,0,1007.11,0,Fog
2023-01-01 03:15:00,8,8,100,WSW,16,0,1007.45,0,Fog
2023-01-01 03:25:00,8,8,100,WSW,16,0,1007.79,0,Fog
2023-01-01 03:29:00,8,8,100,WSW,14,0,1007.79,0,Fog
2023-01-01 03:39:00,8,8,100,W,14,0,1007.79,0,Fog
2023-01-01 03:51:00,9,9,100,W,21,0,1008.13,0,Mostly Cloudy
2023-01-01 04:51:00,9,9,100,WSW,19,0,1008.47,0,Mostly Cloudy
2023-01-01 05:51:00,8,8,100,WSW,16,0,1008.81,0,Partly Cloudy
2023-01-01 06:51:00,7,7,100,W,19,0,1009.48,0,Partly Cloudy
2023-01-01 07:51:00,7,7,100,WSW,14,0,1010.16,0,Fair
2023-01-01 08:51:00,7,7,100,SW,19,0,1011.18,0,Shallow Fog
2023-01-01 09:51:00,10,8,89,W,14,0,1011.85,0,Mostly Cloudy
2023-01-01 10:51:00,10,8,86,W,16,0,1013.21,0,Mostly Cloudy
2023-01-01 11:51:00,12,5,62,WNW,19,35,1013.55,0,Mostly Cloudy
2023-01-01 12:51:00,13,4,55,WNW,26,0,1012.87,0,Fair
2023-01-01 13:51:00,13,4,55,WNW,24,0,1013.55,0,Partly Cloudy
2023-01-01 14:51:00,13,2,49,WNW,16,0,1013.21,0,Partly Cloudy
2023-01-01 15:51:00,13,1,45,W,19,0,1013.55,0,Partly Cloudy
2023-01-01 16:51:00,12,1,45,WNW,16,0,1013.89,0,Partly Cloudy
2023-01-01 17:51:00,11,1,49,NW,13,0,1014.56,0,Mostly Cloudy
2023-01-01 18:51:00,8,1,59,CALM,0,0,1014.9,0,Mostly Cloudy
2023-01-01 19:51:00,8,3,71,W,19,0,1015.92,0,Fair
2023-01-01 20:51:00,6,3,80,SW,14,0,1016.59,0,Fair
2023-01-01 21:51:00,7,3,79,WSW,16,0,1016.93,0,Partly Cloudy
2023-01-01 22:51:00,8,3,73,WSW,13,0,1016.93,0,Mostly Cloudy
2023-01-01 23:51:00,7,3,76,SW,13,0,1017.27,0,Cloudy
2023-01-02 00:51:00,7,3,76,WSW,10,0,1016.93,0,Cloudy
2023-01-02 01:51:00,6,3,80,WSW,8,0,1016.93,0,Mostly Cloudy
2023-01-02 02:51:00,6,3,82,SW,11,0,1017.27,0,Cloudy
2023-01-02 03:51:00,6,3,85,WSW,13,0,1018.29,0,Cloudy
2023-01-02 04:51:00,4,3,96,WSW,13,0,1017.95,0,Mostly Cloudy
2023-01-02 05:51:00,5,3,89,WSW,5,0,1018.63,0,Mostly Cloudy
2023-01-02 06:51:00,5,3,89,SSW,11,0,1018.96,0,Cloudy
2023-01-02 07:51:00,6,4,89,WSW,14,0,1019.64,0,Mostly Cloudy
2023-01-02 08:51:00,8,4,76,W,16,0,1020.32,0,Mostly Cloudy
2023-01-02 09:51:00,7,4,80,WSW,13,0,1020.66,0,Mostly Cloudy
2023-01-02 10:51:00,9,4,71,WSW,13,0,1020.66,0,Mostly Cloudy
2023-01-02 11:51:00,11,5,68,W,10,0,1020.32,0,Mostly Cloudy
2023-01-02 12:51:00,12,5,64,SW,8,0,1019.64,0,Mostly Cloudy
2023-01-02 13:51:00,12,5,62,WSW,11,0,1019.3,0,Mostly Cloudy
2023-01-02 14:51:00,11,6,71,S,11,0,1019.3,0,Mostly Cloudy
2023-01-02 15:51:00,10,6,74,S,14,0,1019.64,0,Mostly Cloudy
2023-01-02 16:51:00,10,6,74,SSW,16,0,1019.98,0,Mostly Cloudy
2023-01-02 17:51:00,9,6,83,S,10,0,1019.98,0,Mostly Cloudy
2023-01-02 18:51:00,9,7,83,S,10,0,1020.32,0,Mostly Cloudy
2023-01-02 19:51:00,9,7,86,SSW,10,0,1020.66,0,Cloudy
2023-01-02 20:51:00,9,7,86,SSW,11,0,1020.66,0,Cloudy
2023-01-02 21:51:00,9,7,86,SW,11,0,1021.0,0,Cloudy
2023-01-02 22:51:00,9,8,93,SSE,8,0,1021.0,0,Light Rain
2023-01-02 23:51:00,9,8,93,CALM,0,0,1020.66,0,Light Rain
2023-01-03 00:51:00,9,8,90,CALM,0,0,1020.32,0,Cloudy
2023-01-03 01:51:00,8,7,93,SSE,5,0,1020.32,0,Cloudy
2023-01-03 02:51:00,9,8,96,SSE,10,0,1019.98,0,Cloudy
2023-01-03 03:51:00,9,8,96,SE,8,0,1019.98,0,Cloudy
2023-01-03 04:51:00,8,8,100,CALM,0,0,1019.64,0,Cloudy
2023-01-03 05:51:00,9,9,100,ESE,5,0,1018.96,0,Cloudy
2023-01-03 06:51:00,9,9,100,E,8,0,1018.63,0,Light Rain
2023-01-03 07:51:00,9,9,100,SE,5,0,1017.95,0,Light Rain
2023-01-03 08:51:00,9,9,100,SE,8,0,1017.27,0,Cloudy
