DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2015-06-01 00:28:00,17,15,88,E,27,0,1019.64,0,Cloudy
2015-06-01 00:51:00,17,15,87,ENE,23,0,1019.64,0,Cloudy
2015-06-01 01:51:00,17,14,86,E,23,0,1019.3,0,Cloudy
2015-06-01 02:51:00,16,14,87,E,29,39,1018.63,0,Cloudy
2015-06-01 03:44:00,16,14,88,ENE,19,0,1018.63,0,Light Rain
2015-06-01 03:51:00,16,14,90,E,14,0,1018.63,0,Light Rain
2015-06-01 04:23:00,16,14,88,E,23,0,1018.96,5,Heavy Rain
2015-06-01 04:51:00,16,14,90,ENE,19,0,1018.63,13,T-Storm
2015-06-01 05:08:00,16,14,88,E,21,0,1018.63,0,Light Rain
2015-06-01 05:51:00,16,14,90,E,19,0,1018.96,0,Light Rain
2015-06-01 06:51:00,16,14,90,E,13,34,1019.3,0,Cloudy
2015-06-01 07:51:00,16,14,90,NE,14,0,1019.98,0,Cloudy
2015-06-01 07:57:00,16,14,88,NE,14,0,1019.98,0,Cloudy
2015-06-01 08:51:00,16,14,90,ENE,14,0,1019.64,0,Light Rain
2015-06-01 09:51:00,16,14,90,NE,23,0,1019.64,0,Cloudy
2015-06-01 10:51:00,16,14,90,NE,14,0,1019.98,0,Light Rain
2015-06-01 11:51:00,15,13,90,NE,14,0,1019.64,3,Light Rain
2015-06-01 12:51:00,15,13,87,NE,23,0,1019.64,0,Cloudy
2015-06-01 13:51:00,16,13,83,NE,23,0,1019.3,0,Light Drizzle
2015-06-01 14:51:00,15,13,87,NE,21,0,1019.3,0,Cloudy
2015-06-01 15:51:00,15,12,83,NE,21,0,1019.3,0,Cloudy
2015-06-01 16:21:00,15,12,82,NE,21,0,1019.64,0,Light Drizzle
2015-06-01 16:51:00,14,13,90,NE,19,0,1019.3,0,Light Drizzle
2015-06-01 17:51:00,14,12,87,NE,21,0,1019.3,0,Light Drizzle
2015-06-01 18:51:00,14,12,89,ENE,19,0,1019.64,0,Fog
2015-06-01 19:51:00,14,12,87,NE,23,0,1019.3,0,Light Drizzle
2015-06-01 20:51:00,13,11,89,NE,26,0,1020.32,0,Light Drizzle
2015-06-01 21:51:00,12,11,90,NNE,16,0,1021.0,0,Light Rain
2015-06-01 22:51:00,12,10,89,NE,23,0,1020.66,0,Light Rain
2015-06-01 23:51:00,12,9,86,NE,24,0,1020.66,3,Rain
2015-06-02 00:51:00,11,9,86,NNE,14,0,1020.66,3,Light Rain
2015-06-02 01:51:00,11,9,86,NNE,21,0,1019.98,0,Light Rain
