DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2015-12-01 01:51:00,8,3,73,NE,13,0,1026.08,0,Light Rain
2015-12-01 02:38:00,8,4,76,NE,11,0,1025.74,0,Light Rain
2015-12-01 02:51:00,8,4,79,NE,14,0,1026.08,0,Light Rain
2015-12-01 03:51:00,8,6,83,ENE,14,0,1025.74,0,Cloudy
2015-12-01 04:51:00,8,6,86,ENE,14,0,1025.4,0,Cloudy
2015-12-01 05:51:00,8,6,89,ENE,21,0,1024.72,0,Light Rain
2015-12-01 06:02:00,8,6,87,ENE,19,0,1024.72,0,Light Rain
2015-12-01 06:16:00,8,7,93,ENE,14,0,1024.72,0,Light Rain
2015-12-01 06:51:00,8,7,90,ENE,16,0,1024.38,0,Light Rain
2015-12-01 07:51:00,8,7,93,NE,13,0,1024.38,0,Light Rain
2015-12-01 08:51:00,10,8,86,E,19,0,1023.37,0,Cloudy
2015-12-01 09:51:00,11,9,86,E,26,0,1024.04,0,Cloudy
2015-12-01 10:51:00,12,9,83,E,23,0,1023.37,0,Light Rain
2015-12-01 11:51:00,11,9,86,E,27,37,1023.03,0,Light Rain
2015-12-01 12:51:00,11,8,80,E,26,40,1022.01,0,Light Rain
2015-12-01 13:51:00,11,7,80,E,24,0,1021.34,0,Light Rain
2015-12-01 14:51:00,10,7,83,E,23,35,1020.66,0,Light Rain
2015-12-01 15:21:00,10,8,87,E,23,0,1020.66,0,Light Rain
2015-12-01 15:51:00,10,8,86,E,21,0,1019.98,0,Light Rain
2015-12-01 16:21:00,10,8,87,E,16,32,1019.98,0,Rain
2015-12-01 16:51:00,9,8,90,ENE,21,0,1019.64,3,Light Rain
2015-12-01 17:51:00,9,7,86,E,21,0,1018.29,0,Light Rain
2015-12-01 18:51:00,9,8,90,ENE,19,0,1017.61,0,Cloudy
2015-12-01 19:51:00,9,8,90,ENE,16,0,1017.61,0,Light Rain
2015-12-01 20:51:00,9,8,90,NNE,10,0,1017.61,0,Light Rain
2015-12-01 21:51:00,9,8,90,N,11,0,1017.27,0,Light Rain
2015-12-01 22:38:00,9,7,87,NNE,13,0,1016.93,0,Light Rain
2015-12-01 22:51:00,9,8,93,NNE,13,0,1016.59,0,Cloudy
2015-12-01 23:51:00,9,8,90,NE,10,0,1015.92,0,Cloudy
