DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2021-06-01 00:51:00,13,11,89,S,5,0,1024.04,0,Partly Cloudy
2021-06-01 01:51:00,13,12,93,CALM,0,0,1023.71,0,Partly Cloudy
2021-06-01 02:51:00,13,12,93,SW,8,0,1024.04,0,Mostly Cloudy
2021-06-01 03:51:00,12,11,93,WSW,8,0,1024.04,0,Mostly Cloudy
2021-06-01 04:51:00,12,9,83,W,11,0,1024.38,0,Mostly Cloudy
2021-06-01 05:51:00,12,11,90,SW,8,0,1024.38,0,Cloudy
2021-06-01 06:51:00,14,12,87,SW,10,0,1024.72,0,Cloudy
2021-06-01 07:51:00,16,11,75,WSW,10,0,1025.06,0,Mostly Cloudy
2021-06-01 08:51:00,17,11,67,SW,10,0,1025.4,0,Mostly Cloudy
2021-06-01 09:51:00,19,11,59,SW,10,0,1025.4,0,Mostly Cloudy
2021-06-01 10:51:00,20,11,56,SSW,14,0,1025.06,0,Mostly Cloudy
2021-06-01 11:51:00,22,10,47,SW,19,0,1024.72,0,Cloudy
2021-06-01 12:51:00,23,12,51,SSW,16,0,1024.04,0,Mostly Cloudy
2021-06-01 13:51:00,23,12,50,SSW,21,0,1023.71,0,Mostly Cloudy
2021-06-01 14:51:00,22,12,55,S,19,0,1023.71,0,Cloudy
2021-06-01 15:51:00,22,13,59,S,26,0,1023.37,0,Mostly Cloudy
2021-06-01 16:51:00,20,13,65,S,24,0,1023.37,0,Mostly Cloudy
2021-06-01 17:51:00,20,11,56,S,34,0,1023.37,0,Mostly Cloudy / Windy
2021-06-01 18:51:00,18,12,65,S,32,0,1023.03,0,Mostly Cloudy
2021-06-01 19:51:00,18,11,61,S,32,0,1023.37,0,Mostly Cloudy
2021-06-01 20:51:00,17,11,67,S,27,0,1023.71,0,Mostly Cloudy
2021-06-01 21:51:00,17,12,70,S,23,0,1024.04,0,Mostly Cloudy
2021-06-01 22:51:00,17,12,75,SSW,16,0,1024.04,0,Cloudy
2021-06-01 23:51:00,16,13,83,S,10,0,1024.04,0,Cloudy
2021-06-02 00:51:00,16,12,80,SSW,14,0,1024.04,0,Cloudy
2021-06-02 01:51:00,15,12,83,S,11,0,1024.04,0,Mostly Cloudy
2021-06-02 02:51:00,14,12,87,S,11,0,1023.71,0,Mostly Cloudy
2021-06-02 03:51:00,14,12,84,S,11,0,1023.71,0,Mostly Cloudy
2021-06-02 04:51:00,14,11,83,SSW,8,0,1023.37,0,Mostly Cloudy
2021-06-02 05:51:00,14,12,84,S,10,0,1023.37,0,Cloudy
2021-06-02 06:51:00,16,13,83,SSW,13,0,1024.38,0,Mostly Cloudy
2021-06-02 07:51:00,17,13,78,S,10,0,1024.38,0,Mostly Cloudy
2021-06-02 08:51:00,18,13,70,S,5,0,1024.38,0,Mostly Cloudy
2021-06-02 09:51:00,18,13,72,S,10,0,1024.38,0,Mostly Cloudy
2021-06-02 10:51:00,20,13,65,SE,8,0,1024.04,0,Cloudy
2021-06-02 11:51:00,20,14,68,S,11,0,1024.38,0,Mostly Cloudy
2021-06-02 12:51:00,19,14,70,SSW,21,0,1024.38,0,Mostly Cloudy
2021-06-02 13:51:00,20,14,68,S,23,0,1024.04,0,Mostly Cloudy
2021-06-02 14:51:00,20,13,65,S,19,0,1023.37,0,Mostly Cloudy
2021-06-02 15:51:00,19,13,68,S,23,0,1023.37,0,Cloudy
2021-06-02 16:51:00,19,12,63,S,27,0,1023.03,0,Mostly Cloudy
2021-06-02 17:51:00,19,12,63,S,19,0,1022.35,0,Mostly Cloudy
2021-06-02 18:51:00,19,11,60,SSE,19,0,1022.01,0,Mostly Cloudy
2021-06-02 19:51:00,17,12,70,SSE,19,0,1022.35,0,Mostly Cloudy
2021-06-02 20:51:00,16,14,87,S,10,0,1022.69,0,Mostly Cloudy
2021-06-02 21:51:00,16,14,87,SSE,8,0,1022.69,0,Mostly Cloudy
2021-06-02 22:51:00,16,14,90,SE,10,0,1022.35,0,Mostly Cloudy
2021-06-02 23:26:00,16,14,90,SE,8,0,1022.35,0,Cloudy
2021-06-02 23:51:00,16,14,93,ESE,10,0,1021.67,0,Cloudy
2021-06-03 00:51:00,16,14,93,CALM,0,0,1021.34,0,Cloudy
2021-06-03 01:34:00,16,14,93,SE,13,0,1020.66,0,Cloudy
2021-06-03 01:51:00,16,14,93,SE,10,0,1020.32,0,Cloudy
2021-06-03 02:31:00,15,15,100,SSE,8,0,1020.32,0,Fog
2021-06-03 02:51:00,15,15,100,SSE,8,0,1020.32,0,Fog
2021-06-03 03:51:00,15,14,96,SSE,8,0,1019.98,0,Fog
2021-06-03 04:51:00,15,14,96,E,5,0,1018.96,0,Fog
2021-06-03 05:46:00,16,15,94,ESE,5,0,1019.3,0,Fog
2021-06-03 05:51:00,16,15,96,SE,5,0,1019.3,0,Fog
2021-06-03 06:28:00,16,15,96,E,10,0,1018.96,0,Light Rain
2021-06-03 06:51:00,16,15,96,E,5,0,1018.96,0,Cloudy
2021-06-03 07:20:00,16,16,97,ESE,10,0,1018.96,0,Cloudy
2021-06-03 07:51:00,16,15,93,E,11,0,1018.96,0,Cloudy
2021-06-03 08:04:00,16,15,93,ESE,11,0,1018.96,0,Light Rain
2021-06-03 08:51:00,17,16,93,E,11,0,1018.29,0,Cloudy
2021-06-03 09:33:00,17,16,93,ESE,13,0,1018.63,0,Light Rain
2021-06-03 09:39:00,17,16,93,ESE,11,0,1018.63,0,Light Rain
2021-06-03 09:51:00,17,16,96,ESE,10,0,1018.29,3,Rain
2021-06-03 10:18:00,17,16,96,ESE,13,0,1018.29,0,Light Rain
2021-06-03 10:51:00,17,17,97,SE,13,0,1017.95,3,Fog
2021-06-03 11:51:00,17,17,100,SSE,10,0,1017.61,0,Light Rain
2021-06-03 11:56:00,17,17,100,VAR,5,0,1017.61,0,Light Rain
2021-06-03 11:58:00,17,17,100,VAR,5,0,1017.61,0,Light Rain
2021-06-03 12:02:00,17,17,100,S,10,0,1017.61,0,Light Rain
2021-06-03 12:51:00,18,17,96,S,11,0,1017.27,0,Fog
2021-06-03 13:44:00,18,17,93,SSW,16,0,1016.59,0,Cloudy
2021-06-03 13:51:00,18,17,93,SSW,14,0,1016.59,0,Cloudy
2021-06-03 14:37:00,19,18,90,SSW,5,0,1015.92,0,Mostly Cloudy
2021-06-03 14:51:00,21,18,87,VAR,5,0,1015.92,0,Mostly Cloudy
2021-06-03 15:45:00,19,17,88,S,14,0,1015.58,0,Cloudy
2021-06-03 15:51:00,19,17,87,S,13,0,1015.58,0,Cloudy
2021-06-03 16:35:00,19,18,90,S,11,0,1015.24,0,Mostly Cloudy
2021-06-03 16:51:00,21,18,84,S,11,0,1015.58,0,Mostly Cloudy
