DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2018-12-01 01:51:00,4,2,86,N,11,0,1019.98,0,Mostly Cloudy
2018-12-01 02:51:00,4,2,86,N,11,0,1020.32,0,Mostly Cloudy
2018-12-01 03:51:00,3,1,86,N,10,0,1019.98,0,Fair
2018-12-01 04:51:00,3,1,89,N,8,0,1020.32,0,Fair
2018-12-01 05:51:00,3,1,89,CALM,0,0,1021.67,0,Fair
2018-12-01 06:51:00,2,1,96,NE,8,0,1022.01,0,Fair
2018-12-01 07:51:00,2,1,96,CALM,0,0,1022.35,0,Fair
2018-12-01 08:51:00,3,2,93,CALM,0,0,1023.37,0,Fair
2018-12-01 09:51:00,4,2,83,N,11,0,1023.37,0,Fair
2018-12-01 10:51:00,6,2,74,NNE,14,0,1023.37,0,Partly Cloudy
2018-12-01 11:51:00,7,1,68,N,11,0,1023.37,0,Mostly Cloudy
2018-12-01 12:51:00,7,-1,58,CALM,0,0,1023.37,0,Mostly Cloudy
2018-12-01 13:51:00,7,-1,58,CALM,0,0,1022.35,0,Mostly Cloudy
2018-12-01 14:51:00,7,2,68,S,11,0,1022.01,0,Mostly Cloudy
2018-12-01 15:51:00,7,2,71,S,10,0,1022.35,0,Cloudy
2018-12-01 16:51:00,6,2,79,S,13,0,1022.69,0,Cloudy
2018-12-01 17:51:00,6,2,74,SE,11,0,1022.35,0,Cloudy
2018-12-01 18:51:00,6,2,74,ESE,10,0,1022.01,0,Cloudy
2018-12-01 19:51:00,6,3,82,E,11,0,1021.67,0,Light Rain
2018-12-01 20:51:00,5,3,89,E,11,0,1021.67,0,Light Rain
2018-12-01 21:51:00,5,4,93,E,13,0,1021.0,0,Light Rain
2018-12-01 22:22:00,5,4,96,ENE,16,0,1021.0,0,Light Rain
2018-12-01 22:51:00,5,4,96,ENE,11,0,1020.66,0,Cloudy
2018-12-01 23:51:00,6,5,96,ENE,13,0,1019.98,0,Cloudy
2018-12-02 00:51:00,7,6,96,E,14,0,1018.63,0,Light Rain
2018-12-02 01:51:00,7,7,100,E,24,0,1016.93,0,Light Rain
2018-12-02 02:51:00,7,7,100,E,24,0,1016.26,3,Light Rain
2018-12-02 03:51:00,8,8,100,E,21,0,1014.9,3,Light Rain
2018-12-02 04:51:00,8,8,100,ENE,13,0,1014.56,3,Light Rain
2018-12-02 05:51:00,8,8,100,NE,16,0,1013.21,3,Light Rain
2018-12-02 06:51:00,8,8,100,ENE,21,0,1011.51,0,Light Rain
2018-12-02 07:51:00,9,9,100,ENE,19,0,1010.84,3,Rain
2018-12-02 08:51:00,9,9,100,NE,13,0,1009.48,3,Light Rain
2018-12-02 09:51:00,11,11,100,ENE,10,0,1008.81,3,Light Rain
2018-12-02 10:42:00,12,12,100,SSE,11,0,1008.47,3,Light Rain
2018-12-02 10:51:00,12,12,100,SSE,8,0,1008.13,3,Light Rain
2018-12-02 11:51:00,12,12,100,S,13,0,1007.11,0,Light Rain
2018-12-02 12:39:00,12,12,100,SSW,10,0,1005.76,0,Fog
2018-12-02 12:51:00,12,12,100,SSW,11,0,1005.42,0,Light Drizzle
2018-12-02 13:51:00,12,12,100,S,23,0,1005.08,0,Light Drizzle
2018-12-02 14:08:00,12,12,100,S,19,0,1005.08,0,Light Drizzle
2018-12-02 14:51:00,12,12,100,SSW,13,0,1004.06,0,Drizzle and Fog
2018-12-02 15:05:00,12,12,100,SSW,10,0,1003.73,0,Light Drizzle
2018-12-02 15:32:00,12,12,100,S,11,0,1003.73,0,Light Drizzle
2018-12-02 15:51:00,11,11,100,S,16,0,1003.73,0,Fog
