DateTime,Temperature (°C),Dew Point (°C),Humidity (%),Wind,Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip. (mm),Condition
2017-04-01 00:51:00,4,4,97,NE,32,48,1004.4,0,Cloudy
2017-04-01 01:51:00,4,3,93,NE,35,48,1003.73,0,Light Drizzle / Windy
2017-04-01 02:51:00,4,3,89,NNE,34,42,1003.39,0,Cloudy / Windy
2017-04-01 03:51:00,4,3,93,NNE,37,48,1002.71,0,Light Rain / Windy
2017-04-01 04:51:00,4,3,93,NNE,34,45,1004.06,0,Light Rain / Windy
2017-04-01 05:51:00,3,3,97,N,27,0,1004.4,0,Light Rain
2017-04-01 06:51:00,3,2,93,N,32,45,1005.42,0,Cloudy
2017-04-01 07:51:00,3,2,93,N,34,0,1006.1,0,Cloudy / Windy
2017-04-01 08:02:00,3,2,93,N,29,0,1006.44,0,Cloudy
2017-04-01 08:51:00,4,2,89,N,35,47,1007.11,0,Cloudy / Windy
2017-04-01 09:10:00,4,3,89,NNW,32,0,1007.45,0,Cloudy
2017-04-01 09:48:00,5,3,87,NNW,29,0,1008.47,0,Cloudy
2017-04-01 09:51:00,5,3,86,N,29,0,1008.47,0,Cloudy
2017-04-01 10:51:00,6,2,79,N,37,48,1008.81,0,Cloudy / Windy
2017-04-01 11:51:00,7,2,73,N,32,45,1009.14,0,Cloudy
2017-04-01 12:51:00,7,2,68,N,32,48,1009.82,0,Cloudy
2017-04-01 13:51:00,7,2,71,N,32,45,1009.82,0,Cloudy
2017-04-01 14:51:00,7,2,68,NNW,34,0,1010.5,0,Cloudy / Windy
2017-04-01 15:51:00,8,2,66,N,27,42,1011.18,0,Mostly Cloudy
2017-04-01 16:39:00,7,4,80,N,34,0,1012.19,0,Light Rain / Windy
2017-04-01 16:51:00,7,4,85,N,32,40,1012.53,0,Light Rain
2017-04-01 17:51:00,7,4,82,N,19,0,1013.55,0,Mostly Cloudy
2017-04-01 18:51:00,7,3,76,NNE,16,0,1014.22,0,Cloudy
2017-04-01 19:51:00,7,2,71,N,16,0,1015.24,0,Cloudy
2017-04-01 20:51:00,7,2,68,N,13,0,1015.92,0,Mostly Cloudy
2017-04-01 21:51:00,7,2,68,N,10,0,1016.59,0,Mostly Cloudy
2017-04-01 22:51:00,7,2,71,N,11,0,1016.93,0,Mostly Cloudy
2017-04-01 23:51:00,7,1,68,N,14,0,1017.27,0,Cloudy
2017-04-02 00:51:00,7,1,65,N,14,0,1017.27,0,Cloudy
2017-04-02 01:51:00,7,2,68,NNW,16,0,1017.27,0,Mostly Cloudy
2017-04-02 02:51:00,7,2,68,NW,19,0,1017.61,0,Mostly Cloudy
2017-04-02 03:51:00,6,1,68,NW,23,0,1017.61,0,Mostly Cloudy
2017-04-02 04:51:00,6,0,67,NW,29,0,1017.95,0,Partly Cloudy
2017-04-02 05:51:00,5,0,70,NW,16,0,1018.96,0,Fair
2017-04-02 06:51:00,5,0,70,NNW,19,0,1019.64,0,Fair
2017-04-02 07:51:00,6,0,65,NNW,26,0,1020.32,0,Fair
2017-04-02 08:51:00,8,1,61,NNW,27,0,1020.66,0,Fair
2017-04-02 09:51:00,9,1,54,NNW,24,0,1020.66,0,Fair
2017-04-02 10:51:00,11,1,49,NW,16,0,1020.66,0,Fair
2017-04-02 11:51:00,13,-1,39,NNW,19,0,1019.98,0,Fair
2017-04-02 12:51:00,14,-3,31,NNW,21,37,1019.3,0,Fair
